编号,体式,标准/不标准,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
133,downdog,standard,200.71354,338.85616,-4.7464,187.14191,342.38299,-28.10215,185.43665,340.6607,-28.39669,184.14742,339.05342,-28.36242,188.71276,343.49224,5.44876,187.91546,342.56467,4.98542,187.13173,341.53702,4.85124,178.86409,326.67599,-94.20424,180.74198,328.50891,58.26864,205.60859,328.28209,-21.28809,206.63715,329.87309,20.97092,188.29581,285.90933,-146.06421,188.35322,284.46091,132.59342,136.70154,349.27479,-258.48249,140.86405,341.53858,130.90176,69.63673,395.25152,-235.06454,83.78245,386.7308,-31.213,50.53241,398.60255,-265.80649,68.39572,387.46564,-45.21293,45.09464,396.53742,-245.2556,64.20953,387.18246,-72.86877,52.48451,395.81903,-226.39061,69.62682,387.0102,-49.72135,329.55015,177.46204,-94.12835,329.95227,184.01873,93.99129,414.77986,281.26011,-44.31699,414.28347,280.98377,110.20703,501.00577,377.18216,-5.88195,493.17147,373.37491,177.36806,522.63478,394.46327,-8.48574,513.13926,387.6554,179.56139,458.6231,411.56181,-84.1533,450.61151,402.09069,116.1184
134,downdog,standard,257.47147,205.7052,7.55671,264.01334,209.2023,11.13788,265.08342,208.60758,10.96667,266.14537,207.86654,10.96984,264.11173,209.0913,-4.2286,265.3107,208.36696,-4.41087,266.72104,207.38201,-4.4973,271.28251,201.68669,29.57564,272.53999,200.64353,-40.27903,256.35816,199.13893,19.55998,257.00266,198.91919,-2.26737,266.94574,176.40457,53.99678,267.56656,175.43702,-51.62809,291.62707,208.81553,72.40758,291.59978,214.09536,-120.40202,321.43764,233.42175,3.60274,324.00747,239.4296,-106.17062,330.85562,235.30213,2.86858,334.08926,242.75966,-123.28886,332.97632,235.09564,-13.49749,336.71325,240.8773,-109.43936,329.4952,234.86444,-3.81791,333.38556,239.94372,-101.93032,199.66577,113.70369,37.70761,197.57127,109.37206,-37.90148,159.64534,164.63894,47.79526,158.23347,162.50291,-29.55535,128.06391,220.71613,76.84565,123.84985,222.48855,-6.22033,116.17434,229.41193,76.5973,112.56537,230.55153,-6.13193,151.09275,235.53791,42.11335,149.14618,238.27191,-45.61544
135,downdog,standard,400.04709,242.85087,9.60948,410.74088,249.10988,14.61071,413.77603,248.59366,14.26585,416.64523,248.08512,14.27728,410.37463,249.58682,-10.39103,412.94163,249.65817,-10.76572,415.86909,249.56074,-10.95836,427.49508,238.34161,50.61773,428.65124,238.42475,-63.93436,400.93884,232.00297,33.60482,401.10835,233.21443,-2.5761,430.36339,194.2389,101.12479,436.13259,201.70995,-63.61908,482.74094,237.42501,182.68614,506.15913,257.14643,-189.83444,526.24007,265.83675,101.28595,573.73747,302.47647,-174.72051,544.40913,269.38596,110.25911,597.65822,305.7445,-204.67318,549.87019,271.29703,77.94671,601.02636,303.28519,-180.2408,544.78052,273.18918,89.42622,592.87602,302.2992,-167.1634,322.3977,67.93197,65.89435,317.78354,67.90386,-66.36365,248.1247,176.61519,107.80853,239.14211,179.32059,-64.21924,190.93584,265.11478,182.99164,160.19631,284.99618,-38.63664,170.47137,287.21679,185.76258,137.79274,299.59379,-38.82343,226.87742,293.29654,144.23163,210.30577,303.27288,-98.09082
137,downdog,standard,242.55232,258.23947,-86.90895,224.75821,263.69873,-122.50896,222.3603,262.00886,-122.83175,220.36411,260.35052,-122.88526,226.08282,264.31071,-72.2588,224.40093,262.99752,-72.73702,222.55629,261.57327,-72.89932,212.65135,245.19294,-219.80755,212.85604,245.7179,10.072,245.87368,243.67121,-112.16942,246.63295,244.97924,-48.05591,229.00728,185.11248,-299.27701,221.55308,187.68366,131.24711,152.80655,262.11938,-458.29805,161.63068,258.33753,154.96157,74.03801,320.8335,-456.34206,81.45292,312.34278,-19.69571,50.34219,322.85633,-506.89571,59.30065,314.68626,-40.80725,43.9531,320.40078,-487.01694,54.73034,312.87683,-76.82585,51.7498,318.85949,-448.92208,61.82237,310.65528,-43.9035,367.22737,43.3727,-150.82912,365.68302,56.72223,150.61838,473.59774,163.65678,-101.3948,471.58606,166.70037,169.56493,564.24739,289.12995,-43.6897,559.4842,287.55526,272.25852,592.82024,311.02674,-48.29532,586.44493,307.48443,277.34783,509.8395,326.15042,-175.65813,507.14859,322.42269,193.62173
139,downdog,standard,250.46956,218.03071,-47.69673,238.81963,220.6111,-74.47054,237.36509,219.45804,-74.65628,236.07098,218.2654,-74.69054,239.37967,221.10986,-38.82589,238.22873,220.34484,-39.17141,237.00908,219.57513,-39.26066,229.36674,207.07943,-145.12178,228.29441,208.83532,17.50863,253.66852,206.72245,-65.59648,254.87924,207.86355,-20.14568,242.29756,169.26398,-198.55458,242.96445,164.97338,105.6379,193.83216,226.92334,-322.41968,191.21156,220.48183,120.92935,133.99121,274.89907,-338.59588,140.27194,259.54505,-3.74567,118.55205,282.15669,-378.50015,125.02831,264.06055,-16.28075,114.14045,280.09558,-360.8287,122.54724,264.91354,-42.10617,120.18947,278.35203,-332.73743,128.00019,263.60636,-20.16963,349.78975,57.84573,-110.34202,349.12154,55.19664,110.21889,418.25297,156.50086,-60.7488,417.49501,153.4676,160.29018,480.66113,250.15977,-44.53097,466.47256,237.59863,238.82623,500.78688,267.62061,-50.93012,480.87927,250.14546,243.75759,434.92233,281.60074,-150.34046,427.64092,269.47967,186.59677
140,downdog,standard,440.10695,694.5936,2.0648,461.27576,714.06584,-49.406,470.77006,713.89483,-50.24226,480.49115,713.5494,-50.05179,434.86862,712.7547,-61.12856,425.30581,711.4379,-62.15176,415.15286,709.84588,-62.40683,503.93618,687.49348,-195.37079,401.88511,680.87292,-254.88894,454.05574,660.77017,-20.6884,422.88548,665.64211,-43.74602,556.71259,563.03157,-169.11956,314.84165,581.14885,-244.82742,594.42619,750.33884,-65.27767,276.90527,798.9418,-469.31042,638.63461,940.32198,-283.51617,271.44476,1017.46026,-618.27325,672.88156,980.02543,-351.55336,252.49601,1068.21679,-738.42777,639.62656,988.99289,-411.44826,291.88917,1068.29056,-710.82697,621.26611,974.0728,-313.3941,306.01297,1050.34921,-620.25482,418.48095,138.60596,23.96162,277.07551,174.45085,-24.84153,401.32525,269.20893,654.61887,235.86585,354.30351,505.52405,307.86905,417.89987,1218.77757,149.87922,513.71965,943.80148,268.07454,410.94302,1265.73403,166.01909,527.63432,977.30192,392.99885,580.93297,1095.52609,197.98777,618.53951,776.42965
141,downdog,standard,735.83351,514.50537,-12.93129,713.25676,530.54498,-65.76872,708.65837,529.43373,-66.17059,703.31512,528.09511,-66.1037,713.94318,532.20494,2.01798,710.07629,532.12327,1.08001,705.2655,532.14636,0.80759,667.55417,506.28322,-198.73325,671.38084,509.05353,107.80968,731.13449,487.66088,-46.08317,732.43294,489.81733,38.96245,652.28958,393.17365,-243.09441,659.10515,401.22148,187.75581,520.14534,518.81475,-340.63713,540.15785,513.40562,143.36454,367.50965,596.66443,-266.65857,382.3534,591.07274,-35.76335,340.28145,595.25737,-306.21494,339.52148,591.9637,-76.32131,336.99982,591.38228,-301.14838,351.3522,588.44121,-101.54817,347.54951,596.54985,-263.81433,357.96326,592.93355,-58.06962,839.48914,68.86965,-164.04314,837.65015,90.02942,163.52541,994.99229,317.97159,-67.38099,989.56116,318.94819,159.31529,1184.98154,541.76176,50.65192,1157.72079,528.98346,273.56152,1237.7388,571.92451,53.01262,1204.75266,555.95253,280.99773,1088.96667,626.63908,-92.8669,1074.28757,609.1649,166.57623
142,downdog,standard,1069.22523,918.19147,471.27544,1043.85086,927.12061,331.31855,1048.47641,928.71866,330.20042,1054.785,931.86047,330.70961,1031.00113,899.96401,391.74629,1027.61063,883.3786,389.73415,1024.6743,868.52509,389.56089,1074.8613,899.43586,-90.61098,1035.78468,818.80663,179.78571,1112.33261,895.08791,365.15877,1098.94699,867.32723,435.52666,1264.95827,875.68296,-316.04568,1165.1387,602.44698,369.3784,1079.75937,1148.79375,-296.2785,1012.85225,762.60807,945.24055,807.46704,1338.68408,-137.19271,809.45213,832.73369,1448.99338,740.62401,1387.2036,-234.48845,749.25659,816.81467,1484.09866,712.28767,1340.66689,-231.05824,745.12589,838.54162,1397.67563,734.76471,1315.32967,-134.60093,775.6369,854.9299,1417.25159,2020.13687,416.373,-246.18198,1925.8403,246.45687,244.03706,2239.85626,820.94261,764.1188,2159.07028,758.40563,1061.91086,2395.89157,1166.50795,1606.81168,2383.7912,1009.7628,1584.45236,2456.03302,1182.60796,1695.70831,2376.10916,1080.96748,1642.37167,2234.27078,1283.4898,1694.7583,2203.65814,1191.47987,1616.6275
143,downdog,standard,317.96861,326.58911,-41.4708,299.83797,331.59331,-77.75108,297.59793,330.23428,-78.06894,295.45956,328.68823,-78.06419,301.89612,332.17141,-26.29271,301.15099,331.3538,-26.81619,300.35529,330.42236,-26.95812,284.63814,313.07061,-173.24584,288.50729,315.73825,64.35702,322.66021,313.09415,-63.95102,324.31998,314.2274,2.24438,290.77184,266.65062,-240.29286,295.34371,264.10769,199.57384,225.85516,356.48041,-430.1044,238.08675,345.5736,262.33485,144.95788,458.32034,-451.71785,169.3272,410.16645,70.59955,115.35342,459.49184,-512.37254,143.34762,413.62113,58.32851,112.10515,453.09128,-480.28288,139.11564,415.45463,9.04727,122.98899,451.73658,-439.97893,149.88122,413.97673,43.01716,449.04976,87.07971,-159.26774,433.59232,95.60666,158.9556,515.37871,252.92988,-89.5106,495.56708,250.44759,233.61166,593.30416,428.97659,-51.36371,554.73394,389.27211,385.34091,621.6486,452.16848,-59.62116,577.27923,403.93538,395.9537,518.2065,464.11786,-218.44707,492.524,425.27134,303.51276
144,downdog,standard,906.77352,495.11487,-57.37144,933.26912,500.27193,-32.66304,936.51109,497.87521,-33.23276,939.88529,495.01451,-33.16914,933.28145,498.83941,-101.05745,936.87875,495.42917,-101.71975,941.50203,491.09859,-102.0921,956.29242,468.46105,81.22895,960.28794,463.05303,-231.00276,900.69843,471.04465,3.00487,902.40666,469.44608,-93.31445,931.10575,374.56325,225.88407,926.32495,375.54525,-309.34679,1030.21789,500.14619,298.61548,1032.54306,514.98816,-624.0035,1140.42911,606.77211,2.90639,1158.19414,636.15163,-626.46998,1176.0947,623.4236,-6.83304,1199.85225,653.4932,-719.19641,1181.5389,623.16282,-81.10682,1207.91541,648.31591,-655.20445,1168.17495,618.08846,-33.09673,1193.96703,641.31348,-608.16512,677.8943,150.63811,186.10145,669.5812,145.78014,-186.69915,573.2336,403.59603,257.47057,564.88436,401.86924,-146.93858,469.27451,603.21425,404.32322,464.39337,612.83037,-19.04366,442.81196,639.29491,405.66178,435.03561,644.8965,-16.19694,575.26219,646.93086,238.2724,567.68245,652.59478,-207.26844
145,downdog,standard,421.48511,313.57496,0.05235,435.455,314.69865,6.24673,436.94674,313.11869,5.88292,438.25613,311.52808,5.81092,435.69623,315.13556,-23.45502,437.41203,313.90591,-23.84893,439.19641,312.69931,-24.11711,444.96955,297.41523,45.59788,445.67139,298.49737,-90.11906,416.40565,302.47215,24.56429,417.78306,303.60406,-17.60252,429.30305,249.19867,92.01946,433.48017,256.09946,-96.9371,494.70715,299.79795,163.20212,508.49473,313.49209,-228.75876,556.32174,333.50869,84.32483,589.53182,358.75375,-216.79862,577.36678,334.83997,94.59664,615.53753,359.32695,-248.42648,580.93077,335.03031,61.59402,618.70811,356.84872,-224.05792,574.25692,336.40361,71.86371,611.01653,356.97933,-209.36225,306.90342,111.54122,79.06584,298.57409,102.87318,-79.45317,228.02532,227.26887,120.13436,220.50754,225.6614,-66.85021,153.60388,329.07251,156.7905,134.30009,341.04761,-62.75084,138.54848,341.82652,155.65719,110.47596,356.31299,-64.44179,173.58397,362.26295,111.36215,158.14867,368.97178,-124.07233
146,downdog,standard,281.66147,393.91855,-22.04623,265.37309,397.48955,-47.06234,263.71073,396.07353,-47.40127,262.51545,394.59205,-47.34842,266.58308,398.17425,-9.77185,265.57935,397.39658,-10.39072,264.64043,396.54265,-10.58298,259.02711,377.28697,-109.32382,258.99671,379.33435,59.61068,289.16702,380.19335,-35.211,290.81815,381.45633,11.14905,278.86916,323.73058,-147.28786,277.32047,320.62522,133.97716,208.74345,405.73751,-261.15817,202.98791,393.3721,143.59891,110.61576,474.17633,-251.98582,126.09484,448.45032,10.96789,84.23964,477.85906,-290.6126,102.77178,445.20909,-4.52374,77.19441,471.63541,-273.28131,101.34231,445.09645,-33.35725,88.56889,470.91583,-245.97984,108.57611,447.40972,-7.62853,422.52269,153.43647,-102.38546,415.66165,154.28469,102.13385,537.62947,285.19813,-38.19828,525.32783,278.1615,95.63782,628.64592,437.4052,-15.52879,608.52171,410.7111,148.6929,661.67522,465.20358,-20.31837,630.63081,431.20792,150.85461,567.86723,479.17638,-104.80534,552.10979,436.79558,87.73518
147,downdog,standard,305.35498,286.56831,-28.33958,293.94161,290.94476,-54.23305,292.60214,289.9904,-54.52545,291.24454,289.25695,-54.51795,293.91285,290.86338,-15.83495,292.70557,289.88593,-16.2235,291.40137,289.09935,-16.30548,281.80119,277.01147,-122.76738,283.39176,277.02083,52.79793,308.06293,275.48226,-45.50033,307.70519,276.01008,3.25648,282.51736,236.85185,-178.86843,282.96789,232.84945,137.33792,216.37409,283.1698,-301.15356,221.59664,275.30636,141.90112,143.81453,307.50017,-296.23646,155.53465,298.3783,0.03702,123.29056,311.96671,-330.67467,134.03272,301.44155,-15.69762,121.53881,308.55713,-315.79132,134.26935,299.29094,-42.84464,128.49973,307.12305,-290.17115,140.85005,298.91018,-18.51934,374.19994,89.51096,-111.64546,373.34091,89.25099,111.43146,457.01962,198.0555,-45.76046,455.86327,194.90265,118.74804,541.05946,286.79121,-4.36161,531.66027,279.22249,193.76453,558.75683,297.87003,-8.73452,550.53955,294.33989,196.1204,490.74165,314.94515,-113.75183,489.30981,307.30395,118.86269
148,downdog,standard,358.15682,403.93978,-214.03738,355.84063,395.57981,-231.87372,357.00229,394.73641,-232.09669,358.2017,393.94702,-232.07891,354.48164,395.4593,-207.37989,354.64095,394.59252,-207.64275,354.81641,393.78644,-207.69414,366.56809,386.87622,-269.8334,363.165,387.05145,-157.70939,367.69314,405.88994,-222.19185,365.01458,405.52539,-191.22607,401.66548,388.63399,-310.59747,382.86834,381.71149,-63.00159,370.85842,435.74938,-389.60073,348.80474,423.64489,-42.32184,319.48907,471.21446,-439.54534,306.61695,466.27837,-118.77985,303.22004,476.05488,-487.58549,289.19912,467.82525,-134.45312,299.01737,471.25395,-482.87944,287.81624,465.08421,-160.12,305.20483,469.7851,-440.8028,293.49393,464.45849,-133.84408,501.4964,311.2353,-86.62834,478.93381,311.30539,86.53752,557.94386,382.04901,-50.3038,540.54176,384.25986,121.33027,618.98265,436.43963,24.14425,593.22646,433.75682,209.22908,629.98922,441.89098,28.73837,606.64368,439.54852,216.22877,617.29924,466.48603,-43.24636,595.78813,460.86096,164.35179
149,downdog,standard,264.55212,292.29937,7.26357,253.247,292.85659,-12.21916,252.5098,291.45317,-12.49478,251.76473,290.01018,-12.45292,253.56539,293.75324,17.28898,253.21518,293.00846,16.81766,252.73323,292.2554,16.69744,247.25883,276.79287,-67.17793,248.08333,279.1379,67.1965,270.91134,282.76693,-6.25489,272.72943,284.08512,30.73044,261.41111,236.55695,-93.64889,266.37756,237.56947,112.68215,207.69759,301.5036,-156.01325,213.24837,292.65596,103.29258,145.76146,347.96545,-116.08922,156.00047,340.6277,-24.04025,125.9294,352.52376,-139.35806,140.28508,344.76784,-38.60544,122.18774,350.91869,-128.48768,137.99151,344.02288,-61.11444,129.52774,349.07419,-111.05307,142.37005,342.49911,-38.99325,381.40394,106.81926,-76.62831,381.25088,112.85824,76.44546,458.98552,216.99658,-40.41879,454.30545,214.11592,68.79007,535.76366,321.91948,-17.26881,521.3361,312.57497,120.52162,559.37688,340.73656,-20.90353,541.22815,328.29545,123.03612,484.48687,351.17838,-87.6063,473.10476,345.19038,77.23023
150,downdog,standard,269.05262,317.97358,6.37102,254.0377,319.4972,-18.46773,253.08705,318.06566,-18.80817,252.28513,316.54819,-18.75938,253.85365,319.23439,12.34739,252.60145,317.73812,11.79356,251.34575,316.17305,11.62379,247.80924,301.45432,-84.43952,247.37665,302.08437,55.94764,277.8674,307.2306,-7.91575,277.76518,307.36677,30.52705,266.80871,260.67156,-108.28125,269.24105,249.93498,116.36773,195.62407,329.16546,-191.08326,194.47472,311.01124,129.85517,99.29448,371.57906,-147.29416,120.72191,346.98024,-7.6095,75.57667,376.92227,-175.18054,102.42648,344.44357,-17.04321,71.75249,372.27756,-155.65599,100.07785,342.62026,-45.61978,80.61125,370.20083,-138.95226,105.31479,344.20544,-24.26171,429.70227,102.52176,-83.79215,422.05117,100.52882,83.58042,518.23432,212.6331,-1.35771,512.42811,217.00192,144.31275,588.10546,341.91113,99.26101,569.98561,326.26557,235.93831,608.3493,360.55114,103.41123,589.50884,342.50571,241.6386,523.79466,367.21352,36.75124,515.86556,358.06926,185.70991
151,downdog,standard,303.84656,284.65195,-11.71908,312.33944,285.58788,-3.46346,313.16868,284.75235,-3.69387,313.82144,283.9386,-3.68708,312.40131,285.11665,-27.25247,313.18915,284.01864,-27.52682,313.98571,282.83198,-27.65396,316.48704,274.57337,32.64546,316.97369,272.78185,-75.70734,300.16379,277.36635,8.24165,300.73699,276.71146,-25.29027,300.14277,244.37318,82.93805,300.66501,250.17562,-103.93937,328.24891,289.0883,122.08036,328.11602,299.42718,-216.60823,361.63854,322.10789,12.11572,368.45324,332.77998,-211.42048,375.37088,324.55146,15.08934,384.87152,336.39028,-243.57494,378.12606,324.2069,-15.3275,387.03098,333.08926,-219.62317,373.25451,324.56443,-1.13645,381.41379,332.1692,-203.89767,201.78647,174.10002,62.38842,199.5545,173.71893,-62.55662,143.52974,246.02003,80.74478,136.56997,247.41693,-56.1067,95.23712,306.70331,120.47127,81.70548,316.10398,-43.57817,81.14901,320.27879,120.15126,68.19168,327.69775,-46.42048,129.64026,331.36072,84.48117,111.42517,338.28397,-99.95111
152,downdog,standard,362.86534,372.43229,-29.89959,348.8685,372.68554,-63.79075,348.046,370.97541,-64.12098,347.34728,369.06151,-64.16797,348.35849,372.47364,-16.634,346.97106,370.66841,-17.2431,345.27303,368.68695,-17.41505,342.89486,351.18136,-152.58431,339.11902,351.34521,61.42406,370.44623,360.08152,-51.74471,371.87289,361.85018,7.53197,379.76928,300.68503,-228.58191,373.34818,288.81325,170.44488,303.57391,385.16749,-360.94211,287.31749,375.63228,168.64839,193.1703,449.03207,-354.57152,190.98544,426.42509,-0.43318,160.13407,457.52224,-406.56966,158.16928,431.81031,-21.53276,154.54981,453.42658,-386.90694,156.47399,433.39328,-54.80109,167.03413,450.56201,-348.30245,168.71598,431.8525,-22.83785,568.22008,101.37938,-147.22483,561.67566,106.08111,147.08791,684.13068,263.20086,-81.64608,681.07728,263.24216,127.11121,794.73885,419.02508,-24.71311,784.55778,412.94269,212.00344,832.05839,446.98873,-26.67009,817.28335,436.26222,216.90274,717.83942,462.5548,-128.17977,717.87264,457.36079,143.68578
154,downdog,standard,316.1473,480.25018,-58.19985,324.28023,487.60213,-49.72174,327.05859,487.33969,-49.94469,329.36217,486.86704,-49.9163,323.99668,487.60063,-79.58007,326.65397,487.40312,-79.85949,329.19338,486.96098,-80.00388,340.50702,479.73489,1.6588,341.85599,478.89275,-136.54652,318.84558,469.67464,-30.00484,319.16302,470.22389,-72.47366,346.97371,441.43913,77.50786,346.68646,442.95378,-161.10992,388.56817,486.39417,140.51192,384.87288,498.70786,-293.14435,438.14117,519.50721,24.91745,441.39931,542.01105,-285.39675,456.26087,522.4878,23.82471,459.49863,547.18945,-323.62642,458.06599,522.76587,-10.95262,463.93377,544.46101,-298.10357,452.19645,523.61613,9.26638,458.22226,542.6814,-277.58871,244.4546,349.59646,92.63852,233.49266,345.01499,-92.88497,180.56531,433.91663,139.46243,172.78706,434.05684,-83.80021,128.68506,502.96064,232.20501,106.60486,514.489,-34.10326,109.13647,520.13515,236.31975,92.70034,527.88575,-33.40807,160.39404,529.14305,175.0397,147.04462,538.74419,-115.59001
155,downdog,standard,356.61247,265.18687,-32.67495,367.22803,274.38301,-23.97697,369.55064,273.68231,-24.28528,371.73314,272.83096,-24.28989,366.72151,274.42216,-60.76412,368.77847,273.87802,-61.10186,371.00165,273.20684,-61.31001,381.31397,264.21886,29.68021,382.28282,263.9052,-138.4536,358.36205,253.3452,-2.02253,358.58635,253.87032,-53.5835,380.69559,215.33526,107.15225,387.64927,215.98705,-172.47841,419.67745,279.79542,153.40775,431.8581,290.51432,-295.99674,467.75336,324.62211,0.41047,496.00647,338.4057,-246.89778,490.15967,328.38924,-1.5499,518.16289,344.95896,-282.77076,494.44106,327.08554,-40.89346,521.10472,341.04832,-256.91013,488.50951,327.33378,-17.89444,514.52763,339.26718,-237.97219,269.40176,71.09308,104.40823,269.45516,68.73635,-104.79272,202.9555,192.94102,138.17279,203.13973,191.62713,-78.97141,137.18103,301.55816,207.75023,134.2218,307.29145,-37.70828,120.32659,323.73028,208.89309,117.30637,327.32408,-38.3188,188.11278,333.56112,135.19136,187.29576,339.27729,-130.02446
